Field=Designator~String~Designator~214|Field=Comment~String~Comment~198|Field=Description~String~Description~300|Field=Manufacturer 1~String~Manufacturer 1~160|Field=Manufacturer Part Number 1~String~Manufacturer Part Number 1~160|Field=Package / Case~String~Package / Case~160|Field=Supplier 1~String~Supplier 1~160|Field=Supplier Part Number 1~String~Supplier Part Number 1~123|ReportField=Currency~<none>|ReportField=ProductionQuantity~1|ReportField=ProjectFileName~OpenRex_V1I1.PrjPcb|ReportField=ProjectFullPath~S:\FEDEVEL\OpenRex\V1I1\OpenRex_V1I1.PrjPcb|ReportField=Title~Component reference BOM For Project [OpenRex_V1I1.PrjPcb] (No PCB Document Selected)|ReportField=TotalQuantity~1027|ReportField=ReportTime~2:28:41 PM|ReportField=ReportDate~1/10/2016|ReportField=ReportDateTime~1/10/2016 2:28:41 PM|ReportField=OutputName~Component reference BOM|ReportField=OutputType~BOM_PartType|ReportField=GeneratorName~BOM|ReportField=GeneratorDescription~Bill of Materials|ReportField=VariantName~None|ReportField=ClientCompanyName~FEDEVEL Academy|ReportField=ClientContactEmail~robert.feranec@fedevel.com|ReportField=ClientContactName~Robert Feranec|ReportField=ClientWebsite~www.fedevel.com|ReportField=Company~(c) 2016 FEDEVEL|ReportField=NotFitted~|ReportField=Project~OpenRex|ReportField=VersionRevision~V1I1|ReportField=Address1~|ReportField=Address2~|ReportField=Address3~|ReportField=Address4~|ReportField=Application_BuildNumber~|ReportField=ApprovedBy~|ReportField=Author~|ReportField=CheckedBy~|ReportField=CompanyName~|ReportField=ConfigurationParameters~|ReportField=ConfiguratorName~|ReportField=CurrentDate~1/10/2016|ReportField=CurrentTime~2:09:28 PM|ReportField=Date~|ReportField=DocumentFullPathAndName~S:\FEDEVEL\OpenRex\V1I1\OpenRex_V1I1 Project.SchDoc|ReportField=DocumentName~OpenRex_V1I1 Project.SchDoc|ReportField=DocumentNumber~31|ReportField=DrawnBy~|ReportField=Engineer~|ReportField=ImagePath~|ReportField=IsUserConfigurable~|ReportField=ModifiedDate~1/6/2016|ReportField=Organization~|ReportField=PageSetup~Record=PageOptions|CenterHorizontal=True|CenterVertical=True|PrintScale=1.07|XCorrection=1.00|YCorrection=1.00|PrintKind=1|BorderSize=5000000|LeftOffset=0|BottomOffset=0|Orientation=2|PaperLength=1000|PaperWidth=1000|Scale=100|PaperSource=7|PrintQuality=600|MediaType=1|DitherType=10|PaperKind=A3|PrintScaleMode=1|ReportField=ProjectName~OpenRex_V1I1.PrjPcb|ReportField=Revision~|ReportField=Rule~|ReportField=SheetNumber~31|ReportField=SheetTotal~31|ReportField=Time~|ReportField=Title~|ReportField=VersionControl_RevNumber~|ReportField=DataSourceFileName~OpenRex_V1I1.PrjPcb|ReportField=DataSourceFullPath~S:\FEDEVEL\OpenRex\V1I1\OpenRex_V1I1.PrjPcb
C136|220n|CAP CER 0.22UF 6.3V 20% X5R 0201|TDK Corporation|C0603X5R0J224M030BB|0201 (0603 Metric)|Digi-Key|445-5929-1-ND
C137|22u|CAP CER 22UF 6.3V 20% X5R 0603|TDK Corporation|C1608X5R0J226M080AC|0603 (1608 Metric)|Digi-Key|445-8028-1-ND
C138|220n|CAP CER 0.22UF 6.3V 20% X5R 0201|TDK Corporation|C0603X5R0J224M030BB|0201 (0603 Metric)|Digi-Key|445-5929-1-ND
C139|10n|CAP CER .01UF 16V 10% X5R 0201|TDK Corporation|C0603X5R1C103K030BA|0201 (0603 Metric)|Digi-Key|445-16166-1-ND
C140|220n|CAP CER 0.22UF 6.3V 20% X5R 0201|TDK Corporation|C0603X5R0J224M030BB|0201 (0603 Metric)|Digi-Key|445-5929-1-ND
C141|22u|CAP CER 22UF 6.3V 20% X5R 0603|TDK Corporation|C1608X5R0J226M080AC|0603 (1608 Metric)|Digi-Key|445-8028-1-ND
C142|220n|CAP CER 0.22UF 6.3V 20% X5R 0201|TDK Corporation|C0603X5R0J224M030BB|0201 (0603 Metric)|Digi-Key|445-5929-1-ND
C143|220n|CAP CER 0.22UF 6.3V 20% X5R 0201|TDK Corporation|C0603X5R0J224M030BB|0201 (0603 Metric)|Digi-Key|445-5929-1-ND
C144|220n|CAP CER 0.22UF 6.3V 20% X5R 0201|TDK Corporation|C0603X5R0J224M030BB|0201 (0603 Metric)|Digi-Key|445-5929-1-ND
C145|220n|CAP CER 0.22UF 6.3V 20% X5R 0201|TDK Corporation|C0603X5R0J224M030BB|0201 (0603 Metric)|Digi-Key|445-5929-1-ND
C146|220n|CAP CER 0.22UF 6.3V 20% X5R 0201|TDK Corporation|C0603X5R0J224M030BB|0201 (0603 Metric)|Digi-Key|445-5929-1-ND
C147|22u|CAP CER 22UF 6.3V 20% X5R 0603|TDK Corporation|C1608X5R0J226M080AC|0603 (1608 Metric)|Digi-Key|445-8028-1-ND
C148|22u|CAP CER 22UF 6.3V 20% X5R 0603|TDK Corporation|C1608X5R0J226M080AC|0603 (1608 Metric)|Digi-Key|445-8028-1-ND
C149|220n|CAP CER 0.22UF 6.3V 20% X5R 0201|TDK Corporation|C0603X5R0J224M030BB|0201 (0603 Metric)|Digi-Key|445-5929-1-ND
C150|220n|CAP CER 0.22UF 6.3V 20% X5R 0201|TDK Corporation|C0603X5R0J224M030BB|0201 (0603 Metric)|Digi-Key|445-5929-1-ND
C151|22u|CAP CER 22UF 6.3V 20% X5R 0603|TDK Corporation|C1608X5R0J226M080AC|0603 (1608 Metric)|Digi-Key|445-8028-1-ND
C152|220n|CAP CER 0.22UF 6.3V 20% X5R 0201|TDK Corporation|C0603X5R0J224M030BB|0201 (0603 Metric)|Digi-Key|445-5929-1-ND
C153|220n|CAP CER .22UF 25V X5R 20% 0402|TDK Corporation|C1005X5R1E224M050BC|0402 (1005 Metric)|Digi-Key|445-5945-1-ND
C154|220n|CAP CER 0.22UF 6.3V 20% X5R 0201|TDK Corporation|C0603X5R0J224M030BB|0201 (0603 Metric)|Digi-Key|445-5929-1-ND
C155|220n|CAP CER 0.22UF 6.3V 20% X5R 0201|TDK Corporation|C0603X5R0J224M030BB|0201 (0603 Metric)|Digi-Key|445-5929-1-ND
C156|22u|CAP CER 22UF 6.3V 20% X5R 0603|TDK Corporation|C1608X5R0J226M080AC|0603 (1608 Metric)|Digi-Key|445-8028-1-ND
C157|220n|CAP CER 0.22UF 6.3V 20% X5R 0201|TDK Corporation|C0603X5R0J224M030BB|0201 (0603 Metric)|Digi-Key|445-5929-1-ND
C158|220n|CAP CER 0.22UF 6.3V 20% X5R 0201|TDK Corporation|C0603X5R0J224M030BB|0201 (0603 Metric)|Digi-Key|445-5929-1-ND
C159|220n|CAP CER 0.22UF 6.3V 20% X5R 0201|TDK Corporation|C0603X5R0J224M030BB|0201 (0603 Metric)|Digi-Key|445-5929-1-ND
C160|220n|CAP CER 0.22UF 6.3V 20% X5R 0201|TDK Corporation|C0603X5R0J224M030BB|0201 (0603 Metric)|Digi-Key|445-5929-1-ND
C161|220n|CAP CER 0.22UF 6.3V 20% X5R 0201|TDK Corporation|C0603X5R0J224M030BB|0201 (0603 Metric)|Digi-Key|445-5929-1-ND
C162|220n|CAP CER 0.22UF 6.3V 20% X5R 0201|TDK Corporation|C0603X5R0J224M030BB|0201 (0603 Metric)|Digi-Key|445-5929-1-ND
C163|220n|CAP CER 0.22UF 6.3V 20% X5R 0201|TDK Corporation|C0603X5R0J224M030BB|0201 (0603 Metric)|Digi-Key|445-5929-1-ND
C164|220n|CAP CER 0.22UF 6.3V 20% X5R 0201|TDK Corporation|C0603X5R0J224M030BB|0201 (0603 Metric)|Digi-Key|445-5929-1-ND
C165|220n|CAP CER 0.22UF 6.3V 20% X5R 0201|TDK Corporation|C0603X5R0J224M030BB|0201 (0603 Metric)|Digi-Key|445-5929-1-ND
C166|220n|CAP CER 0.22UF 6.3V 20% X5R 0201|TDK Corporation|C0603X5R0J224M030BB|0201 (0603 Metric)|Digi-Key|445-5929-1-ND
C167|220n|CAP CER 0.22UF 6.3V 20% X5R 0201|TDK Corporation|C0603X5R0J224M030BB|0201 (0603 Metric)|Digi-Key|445-5929-1-ND
C168|220n|CAP CER 0.22UF 6.3V 20% X5R 0201|TDK Corporation|C0603X5R0J224M030BB|0201 (0603 Metric)|Digi-Key|445-5929-1-ND
C169|220n|CAP CER 0.22UF 6.3V 20% X5R 0201|TDK Corporation|C0603X5R0J224M030BB|0201 (0603 Metric)|Digi-Key|445-5929-1-ND
C170|220n|CAP CER 0.22UF 6.3V 20% X5R 0201|TDK Corporation|C0603X5R0J224M030BB|0201 (0603 Metric)|Digi-Key|445-5929-1-ND
C171|220n|CAP CER 0.22UF 6.3V 20% X5R 0201|TDK Corporation|C0603X5R0J224M030BB|0201 (0603 Metric)|Digi-Key|445-5929-1-ND
C172|22u|CAP CER 22UF 4V 20% X5R 0603|Murata Electronics North America|GRM188R60G226MEA0D|0603 (1608 Metric)|Digi-Key|490-5526-1-ND
C173|22u|CAP CER 22UF 4V 20% X5R 0603|Murata Electronics North America|GRM188R60G226MEA0D|0603 (1608 Metric)|Digi-Key|490-5526-1-ND
C174|220n|CAP CER 0.22UF 6.3V 20% X5R 0201|TDK Corporation|C0603X5R0J224M030BB|0201 (0603 Metric)|Digi-Key|445-5929-1-ND
C175|22pF|CAP CER 22PF 50V C0G 5% 0402|TDK Corporation|C1005C0G1H220J050BA|0402 (1005 Metric)|Digi-Key|445-1239-1-ND
C176|22pF|CAP CER 22PF 50V C0G 5% 0402|TDK Corporation|C1005C0G1H220J050BA|0402 (1005 Metric)|Digi-Key|445-1239-1-ND
C177|22pF|CAP CER 22PF 50V C0G 5% 0402|TDK Corporation|C1005C0G1H220J050BA|0402 (1005 Metric)|Digi-Key|445-1239-1-ND
C178|22pF|CAP CER 22PF 50V C0G 5% 0402|TDK Corporation|C1005C0G1H220J050BA|0402 (1005 Metric)|Digi-Key|445-1239-1-ND
C179|22pF|CAP CER 22PF 50V C0G 5% 0402|TDK Corporation|C1005C0G1H220J050BA|0402 (1005 Metric)|Digi-Key|445-1239-1-ND
C180|10u|CAP CER 10UF 6.3V X5R 20% 0603|TDK Corporation|C1608X5R0J106M080AB|0603 (1608 Metric)|Digi-Key|445-4112-1-ND
C181|100n|CAP CER .10UF 50V X5R 10% 0402|TDK Corporation|C1005X5R1H104K050BB|0402 (1005 Metric)|Digi-Key|445-5942-1-ND
C182|10n|CAP CER 10000PF 50V 10% X7R 0402|TDK Corporation|C1005X7R1H103K050BB|0402 (1005 Metric)|Digi-Key|445-6850-1-ND
C183|10n|CAP CER 10000PF 50V 10% X7R 0402|TDK Corporation|C1005X7R1H103K050BB|0402 (1005 Metric)|Digi-Key|445-6850-1-ND
C184|10n|CAP CER 10000PF 50V 10% X7R 0402|TDK Corporation|C1005X7R1H103K050BB|0402 (1005 Metric)|Digi-Key|445-6850-1-ND
C185|10n|CAP CER 10000PF 50V 10% X7R 0402|TDK Corporation|C1005X7R1H103K050BB|0402 (1005 Metric)|Digi-Key|445-6850-1-ND
C186|10u|CAP CER 10UF 6.3V X5R 20% 0603|TDK Corporation|C1608X5R0J106M080AB|0603 (1608 Metric)|Digi-Key|445-4112-1-ND
C187|100n|CAP CER .10UF 50V X5R 10% 0402|TDK Corporation|C1005X5R1H104K050BB|0402 (1005 Metric)|Digi-Key|445-5942-1-ND
C188|10n|CAP CER 10000PF 50V 10% X7R 0402|TDK Corporation|C1005X7R1H103K050BB|0402 (1005 Metric)|Digi-Key|445-6850-1-ND
C189|10n|CAP CER 10000PF 50V 10% X7R 0402|TDK Corporation|C1005X7R1H103K050BB|0402 (1005 Metric)|Digi-Key|445-6850-1-ND
C190|100n|CAP CER .10UF 50V X5R 10% 0402|TDK Corporation|C1005X5R1H104K050BB|0402 (1005 Metric)|Digi-Key|445-5942-1-ND
C191|10u|CAP CER 10UF 6.3V X5R 20% 0603|TDK Corporation|C1608X5R0J106M080AB|0603 (1608 Metric)|Digi-Key|445-4112-1-ND
C192|100n|CAP CER .10UF 50V X5R 10% 0402|TDK Corporation|C1005X5R1H104K050BB|0402 (1005 Metric)|Digi-Key|445-5942-1-ND
C193|10n|CAP CER 10000PF 50V 10% X7R 0402|TDK Corporation|C1005X7R1H103K050BB|0402 (1005 Metric)|Digi-Key|445-6850-1-ND
C194|10u|CAP CER 10UF 6.3V X5R 20% 0603|TDK Corporation|C1608X5R0J106M080AB|0603 (1608 Metric)|Digi-Key|445-4112-1-ND
C195|100n|CAP CER .10UF 50V X5R 10% 0402|TDK Corporation|C1005X5R1H104K050BB|0402 (1005 Metric)|Digi-Key|445-5942-1-ND
C196|10n|CAP CER 10000PF 50V 10% X7R 0402|TDK Corporation|C1005X7R1H103K050BB|0402 (1005 Metric)|Digi-Key|445-6850-1-ND
C197|10n|CAP CER 10000PF 50V 10% X7R 0402|TDK Corporation|C1005X7R1H103K050BB|0402 (1005 Metric)|Digi-Key|445-6850-1-ND
C198|10n|CAP CER 10000PF 50V 10% X7R 0402|TDK Corporation|C1005X7R1H103K050BB|0402 (1005 Metric)|Digi-Key|445-6850-1-ND
C199|10u|CAP CER 10UF 6.3V X5R 20% 0603|TDK Corporation|C1608X5R0J106M080AB|0603 (1608 Metric)|Digi-Key|445-4112-1-ND
C200|10n|CAP CER 10000PF 50V 10% X7R 0402|TDK Corporation|C1005X7R1H103K050BB|0402 (1005 Metric)|Digi-Key|445-6850-1-ND
C201|10n|CAP CER 10000PF 50V 10% X7R 0402|TDK Corporation|C1005X7R1H103K050BB|0402 (1005 Metric)|Digi-Key|445-6850-1-ND
C202|10n|CAP CER 10000PF 50V 10% X7R 0402|TDK Corporation|C1005X7R1H103K050BB|0402 (1005 Metric)|Digi-Key|445-6850-1-ND
C203|220n|CAP CER 0.22UF 6.3V 20% X5R 0201|TDK Corporation|C0603X5R0J224M030BB|0201 (0603 Metric)|Digi-Key|445-5929-1-ND
C204|220n|CAP CER 0.22UF 6.3V 20% X5R 0201|TDK Corporation|C0603X5R0J224M030BB|0201 (0603 Metric)|Digi-Key|445-5929-1-ND
C205|220n|CAP CER 0.22UF 6.3V 20% X5R 0201|TDK Corporation|C0603X5R0J224M030BB|0201 (0603 Metric)|Digi-Key|445-5929-1-ND
C206|100n|CAP CER 0.1UF 16V 10% X5R 0201|TDK Corporation|C0603X5R1C104K030BC|0201 (0603 Metric)|Digi-Key|445-7313-1-ND
C207|100n|CAP CER .10UF 50V X5R 10% 0402|TDK Corporation|C1005X5R1H104K050BB|0402 (1005 Metric)|Digi-Key|445-5942-1-ND
C208|4u7|CAP CER 4.7UF 10V 20% X5R 0402|TDK Corporation|C1005X5R1A475M050BC|0402 (1005 Metric)|Digi-Key|445-8023-1-ND
C209|4u7|CAP CER 4.7UF 10V 20% X5R 0402|TDK Corporation|C1005X5R1A475M050BC|0402 (1005 Metric)|Digi-Key|445-8023-1-ND
C210|22pF|CAP CER 22PF 50V C0G 5% 0402|TDK Corporation|C1005C0G1H220J050BA|0402 (1005 Metric)|Digi-Key|445-1239-1-ND
C211|18p|CAP CER 18PF 50V 5% C0G 0201|TDK Corporation|C0603C0G1H180J030BA|0201 (0603 Metric)|Digi-Key|445-1777-1-ND
C212|18p|CAP CER 18PF 50V 5% C0G 0201|TDK Corporation|C0603C0G1H180J030BA|0201 (0603 Metric)|Digi-Key|445-1777-1-ND
C213|100n|CAP CER .10UF 50V X5R 10% 0402|TDK Corporation|C1005X5R1H104K050BB|0402 (1005 Metric)|Digi-Key|445-5942-1-ND
C214|100n|CAP CER .10UF 50V X5R 10% 0402|TDK Corporation|C1005X5R1H104K050BB|0402 (1005 Metric)|Digi-Key|445-5942-1-ND
C215|100n|CAP CER .10UF 50V X5R 10% 0402|TDK Corporation|C1005X5R1H104K050BB|0402 (1005 Metric)|Digi-Key|445-5942-1-ND
C216|100n|CAP CER .10UF 50V X5R 10% 0402|TDK Corporation|C1005X5R1H104K050BB|0402 (1005 Metric)|Digi-Key|445-5942-1-ND
C217|100n|CAP CER .10UF 50V X5R 10% 0402|TDK Corporation|C1005X5R1H104K050BB|0402 (1005 Metric)|Digi-Key|445-5942-1-ND
C218|100n|CAP CER .10UF 50V X5R 10% 0402|TDK Corporation|C1005X5R1H104K050BB|0402 (1005 Metric)|Digi-Key|445-5942-1-ND
C219|100n|CAP CER .10UF 50V X5R 10% 0402|TDK Corporation|C1005X5R1H104K050BB|0402 (1005 Metric)|Digi-Key|445-5942-1-ND
C220|10n|CAP CER 10000PF 50V 10% X7R 0402|TDK Corporation|C1005X7R1H103K050BB|0402 (1005 Metric)|Digi-Key|445-6850-1-ND
C221|100n|CAP CER .10UF 50V X5R 10% 0402|TDK Corporation|C1005X5R1H104K050BB|0402 (1005 Metric)|Digi-Key|445-5942-1-ND
C222|10n|CAP CER 10000PF 50V 10% X7R 0402|TDK Corporation|C1005X7R1H103K050BB|0402 (1005 Metric)|Digi-Key|445-6850-1-ND
C223|18p|CAP CER 18PF 50V C0G 5% 0402|TDK Corporation|C1005C0G1H180J050BA|0402 (1005 Metric)|Digi-Key|445-1238-1-ND
C224|18p|CAP CER 18PF 50V C0G 5% 0402|TDK Corporation|C1005C0G1H180J050BA|0402 (1005 Metric)|Digi-Key|445-1238-1-ND
C225|10u|CAP CER 10UF 6.3V X5R 20% 0603|TDK Corporation|C1608X5R0J106M080AB|0603 (1608 Metric)|Digi-Key|445-4112-1-ND
C226|100n|CAP CER .10UF 50V X5R 10% 0402|TDK Corporation|C1005X5R1H104K050BB|0402 (1005 Metric)|Digi-Key|445-5942-1-ND
C227|10u|CAP CER 10UF 6.3V X5R 20% 0603|TDK Corporation|C1608X5R0J106M080AB|0603 (1608 Metric)|Digi-Key|445-4112-1-ND
C228|100n|CAP CER .10UF 50V X5R 10% 0402|TDK Corporation|C1005X5R1H104K050BB|0402 (1005 Metric)|Digi-Key|445-5942-1-ND
C229|100n|CAP CER 0.1UF 16V 10% X5R 0201|TDK Corporation|C0603X5R1C104K030BC|0201 (0603 Metric)|Digi-Key|445-7313-1-ND
C230|100n|CAP CER .10UF 50V X5R 10% 0402|TDK Corporation|C1005X5R1H104K050BB|0402 (1005 Metric)|Digi-Key|445-5942-1-ND
C231|10u|CAP CER 10UF 6.3V X5R 20% 0603|TDK Corporation|C1608X5R0J106M080AB|0603 (1608 Metric)|Digi-Key|445-4112-1-ND
C232|100n|CAP CER .10UF 50V X5R 10% 0402|TDK Corporation|C1005X5R1H104K050BB|0402 (1005 Metric)|Digi-Key|445-5942-1-ND
C233|100u / 10V|CAP TANT 100UF 10V 10% 2312|AVX Corporation|TPSC107K010R0150|2312 (6032 Metric)|Digi-Key|478-7995-1-ND
C234|100u / 10V|CAP TANT 100UF 10V 10% 2312|AVX Corporation|TPSC107K010R0150|2312 (6032 Metric)|Digi-Key|478-7995-1-ND
C235|100n|CAP CER .10UF 50V X5R 10% 0402|TDK Corporation|C1005X5R1H104K050BB|0402 (1005 Metric)|Digi-Key|445-5942-1-ND
C236|100n|CAP CER .10UF 50V X5R 10% 0402|TDK Corporation|C1005X5R1H104K050BB|0402 (1005 Metric)|Digi-Key|445-5942-1-ND
C237|1u|CAP CER 1.0UF 16V X5R 0402|TDK Corporation|C1005X5R1C105K050BC|0402 (1005 Metric)|Digi-Key|445-4978-1-ND
C238|100u / 10V|CAP TANT 100UF 10V 10% 2312|AVX Corporation|TPSC107K010R0150|2312 (6032 Metric)|Digi-Key|478-7995-1-ND
C239|10u|CAP CER 10UF 6.3V X5R 20% 0603|TDK Corporation|C1608X5R0J106M080AB|0603 (1608 Metric)|Digi-Key|445-4112-1-ND
C240|10u|CAP CER 10UF 6.3V X5R 20% 0603|TDK Corporation|C1608X5R0J106M080AB|0603 (1608 Metric)|Digi-Key|445-4112-1-ND
C241|560pF|CAP CER 560PF 50V C0G 0402|Murata Electronics North America|GRM1555C1H561JA01D|0402 (1005 Metric)|Digi-Key|490-3238-1-ND
C242|18p|CAP CER 18PF 50V C0G 5% 0402|TDK Corporation|C1005C0G1H180J050BA|0402 (1005 Metric)|Digi-Key|445-1238-1-ND
C243|100n|CAP CER .10UF 50V X5R 10% 0402|TDK Corporation|C1005X5R1H104K050BB|0402 (1005 Metric)|Digi-Key|445-5942-1-ND
C244|4u7|CAP CER 4.7UF 10V 20% X5R 0402|TDK Corporation|C1005X5R1A475M050BC|0402 (1005 Metric)|Digi-Key|445-8023-1-ND
C245|4u7|CAP CER 4.7UF 10V 20% X5R 0402|TDK Corporation|C1005X5R1A475M050BC|0402 (1005 Metric)|Digi-Key|445-8023-1-ND
C246|4u7|CAP CER 4.7UF 10V 20% X5R 0402|TDK Corporation|C1005X5R1A475M050BC|0402 (1005 Metric)|Digi-Key|445-8023-1-ND
C247|4u7|CAP CER 4.7UF 10V 20% X5R 0402|TDK Corporation|C1005X5R1A475M050BC|0402 (1005 Metric)|Digi-Key|445-8023-1-ND
C248|10n|CAP CER 10000PF 50V 10% X7R 0402|TDK Corporation|C1005X7R1H103K050BB|0402 (1005 Metric)|Digi-Key|445-6850-1-ND
C249|10n|CAP CER 10000PF 50V 10% X7R 0402|TDK Corporation|C1005X7R1H103K050BB|0402 (1005 Metric)|Digi-Key|445-6850-1-ND
C250|100n|CAP CER .10UF 50V X5R 10% 0402|TDK Corporation|C1005X5R1H104K050BB|0402 (1005 Metric)|Digi-Key|445-5942-1-ND
C251|4u7|CAP CER 4.7UF 10V 20% X5R 0402|TDK Corporation|C1005X5R1A475M050BC|0402 (1005 Metric)|Digi-Key|445-8023-1-ND
C252|100n|CAP CER .10UF 50V X5R 10% 0402|TDK Corporation|C1005X5R1H104K050BB|0402 (1005 Metric)|Digi-Key|445-5942-1-ND
C253|1u|CAP CER 1.0UF 16V X5R 0402|TDK Corporation|C1005X5R1C105K050BC|0402 (1005 Metric)|Digi-Key|445-4978-1-ND
C254|1u|CAP CER 1.0UF 16V X5R 0402|TDK Corporation|C1005X5R1C105K050BC|0402 (1005 Metric)|Digi-Key|445-4978-1-ND
C255|100n|CAP CER .10UF 50V X5R 10% 0402|TDK Corporation|C1005X5R1H104K050BB|0402 (1005 Metric)|Digi-Key|445-5942-1-ND
C256|100n|CAP CER .10UF 50V X5R 10% 0402|TDK Corporation|C1005X5R1H104K050BB|0402 (1005 Metric)|Digi-Key|445-5942-1-ND
C257|330u|CAP TANT 330UF 6.3V 20% 2917|Kemet|T520D337M006ATE045|2917 (7343 Metric)|Digi-Key|399-4055-1-ND
C258|330u|CAP TANT 330UF 6.3V 20% 2917|Kemet|T520D337M006ATE045|2917 (7343 Metric)|Digi-Key|399-4055-1-ND
C259|100n|CAP CER .10UF 50V X5R 10% 0402|TDK Corporation|C1005X5R1H104K050BB|0402 (1005 Metric)|Digi-Key|445-5942-1-ND
C260|100n|CAP CER .10UF 50V X5R 10% 0402|TDK Corporation|C1005X5R1H104K050BB|0402 (1005 Metric)|Digi-Key|445-5942-1-ND
C261|100n|CAP CER .10UF 50V X5R 10% 0402|TDK Corporation|C1005X5R1H104K050BB|0402 (1005 Metric)|Digi-Key|445-5942-1-ND
C262|4u7|CAP CER 4.7UF 10V 20% X5R 0402|TDK Corporation|C1005X5R1A475M050BC|0402 (1005 Metric)|Digi-Key|445-8023-1-ND
C263|4u7|CAP CER 4.7UF 10V 20% X5R 0402|TDK Corporation|C1005X5R1A475M050BC|0402 (1005 Metric)|Digi-Key|445-8023-1-ND
C264|4u7|CAP CER 4.7UF 10V 20% X5R 0402|TDK Corporation|C1005X5R1A475M050BC|0402 (1005 Metric)|Digi-Key|445-8023-1-ND
C265|100n|CAP CER .10UF 50V X5R 10% 0402|TDK Corporation|C1005X5R1H104K050BB|0402 (1005 Metric)|Digi-Key|445-5942-1-ND
C266|100n|CAP CER .10UF 50V X5R 10% 0402|TDK Corporation|C1005X5R1H104K050BB|0402 (1005 Metric)|Digi-Key|445-5942-1-ND
C267|100n|CAP CER .10UF 50V X5R 10% 0402|TDK Corporation|C1005X5R1H104K050BB|0402 (1005 Metric)|Digi-Key|445-5942-1-ND
C268|100n|CAP CER .10UF 50V X5R 10% 0402|TDK Corporation|C1005X5R1H104K050BB|0402 (1005 Metric)|Digi-Key|445-5942-1-ND
C269|100n|CAP CER .10UF 50V X5R 10% 0402|TDK Corporation|C1005X5R1H104K050BB|0402 (1005 Metric)|Digi-Key|445-5942-1-ND
C270|100n|CAP CER .10UF 50V X5R 10% 0402|TDK Corporation|C1005X5R1H104K050BB|0402 (1005 Metric)|Digi-Key|445-5942-1-ND
C271|1u|CAP CER 1.0UF 16V X5R 0402|TDK Corporation|C1005X5R1C105K050BC|0402 (1005 Metric)|Digi-Key|445-4978-1-ND
C272|100n|CAP CER .10UF 50V X5R 10% 0402|TDK Corporation|C1005X5R1H104K050BB|0402 (1005 Metric)|Digi-Key|445-5942-1-ND
C273|100n|CAP CER .10UF 50V X5R 10% 0402|TDK Corporation|C1005X5R1H104K050BB|0402 (1005 Metric)|Digi-Key|445-5942-1-ND
C274|100n|CAP CER .10UF 50V X5R 10% 0402|TDK Corporation|C1005X5R1H104K050BB|0402 (1005 Metric)|Digi-Key|445-5942-1-ND
C275|100n|CAP CER .10UF 50V X5R 10% 0402|TDK Corporation|C1005X5R1H104K050BB|0402 (1005 Metric)|Digi-Key|445-5942-1-ND
C276|100n|CAP CER .10UF 50V X5R 10% 0402|TDK Corporation|C1005X5R1H104K050BB|0402 (1005 Metric)|Digi-Key|445-5942-1-ND
C277|100n|CAP CER 0.1UF 16V 10% X5R 0201|TDK Corporation|C0603X5R1C104K030BC|0201 (0603 Metric)|Digi-Key|445-7313-1-ND
C278|10u|CAP CER 10UF 6.3V X5R 20% 0603|TDK Corporation|C1608X5R0J106M080AB|0603 (1608 Metric)|Digi-Key|445-4112-1-ND
C279|100n|CAP CER .10UF 50V X5R 10% 0402|TDK Corporation|C1005X5R1H104K050BB|0402 (1005 Metric)|Digi-Key|445-5942-1-ND
C280|10u|CAP CER 10UF 6.3V X5R 20% 0603|TDK Corporation|C1608X5R0J106M080AB|0603 (1608 Metric)|Digi-Key|445-4112-1-ND
C281|100n|CAP CER .10UF 50V X5R 10% 0402|TDK Corporation|C1005X5R1H104K050BB|0402 (1005 Metric)|Digi-Key|445-5942-1-ND
C282|100n|CAP CER .10UF 50V X5R 10% 0402|TDK Corporation|C1005X5R1H104K050BB|0402 (1005 Metric)|Digi-Key|445-5942-1-ND
C283|100n|CAP CER .10UF 50V X5R 10% 0402|TDK Corporation|C1005X5R1H104K050BB|0402 (1005 Metric)|Digi-Key|445-5942-1-ND
C284|100n|CAP CER .10UF 50V X5R 10% 0402|TDK Corporation|C1005X5R1H104K050BB|0402 (1005 Metric)|Digi-Key|445-5942-1-ND
C285|100n|CAP CER .10UF 50V X5R 10% 0402|TDK Corporation|C1005X5R1H104K050BB|0402 (1005 Metric)|Digi-Key|445-5942-1-ND
C286|270pF|CAP CER 270PF 50V 10% X7R 0402|Murata Electronics North America|GRM155R71H271KA01D|0402 (1005 Metric)|Digi-Key|490-1299-1-ND
C287|270pF|CAP CER 270PF 50V 10% X7R 0402|Murata Electronics North America|GRM155R71H271KA01D|0402 (1005 Metric)|Digi-Key|490-1299-1-ND
C288|100pF|CAP CER 100PF 50V 5% NP0 0402|TDK Corporation|C1005C0G1H101J050BA|0402 (1005 Metric)|Digi-Key|445-1247-1-ND
C289|100pF|CAP CER 100PF 50V 5% NP0 0402|TDK Corporation|C1005C0G1H101J050BA|0402 (1005 Metric)|Digi-Key|445-1247-1-ND
C290|220u, 4V|CAP TANT 220UF 4V 20% 1206|AVX Corporation|TLNS227M004R3000|1206 (3216 Metric)|Digi-Key|478-5526-1-ND
C291|220u, 4V|CAP TANT 220UF 4V 20% 1206|AVX Corporation|TLNS227M004R3000|1206 (3216 Metric)|Digi-Key|478-5526-1-ND
